uid,nombre_entidad,dpto_entidad,munp_entidad,orden_entidad,tipo_contrato,tipo_proceso,valor_contrato_reg,ruta_web,error_valor_estimado,tipo_error_valor_estimado,error_valor_contrato,tipo_error_valor_contrato,valor_contrato_real,error_adicion,tipo_error_adicion,tipo_consulta
CO1.PCCNTR.877109,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$19,373,062.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879242,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,526.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880856,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881484,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880718,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.878007,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883278,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880865,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.877603,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882354,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882523,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880408,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881272,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,641,169.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882466,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$17,556,204.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880480,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$17,556,204.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881360,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$17,158,997.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.877138,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$17,158,997.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880663,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$16,965,183.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881041,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$16,382,967.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883431,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$16,382,966.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.793188,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$15,966,266.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.701722&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.1423535,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,Distrito Capital de Bogotá,No Definido,Territorial,Decreto 092 de 2017,Contratación régimen especial,"$51,358,619.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1144112&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.1688847,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,Distrito Capital de Bogotá,No Definido,Territorial,Decreto 092 de 2017,Contratación régimen especial,"$11,671,527.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1328016&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.1313078,CONGRESO DE LA REPÚBLICA - HONORABLE SENADO DE LA REPÚBLICA,Distrito Capital de Bogotá,Bogotá,Nacional,Prestación de servicios,Contratación directa,"$602,020,000.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1064322&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.722199,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS,Distrito Capital de Bogotá,Bogotá,Nacional,Prestación de servicios,Contratación directa,"$38,701,762.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.652733&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879482,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$43,313,127.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879285,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$43,313,127.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879434,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$43,312,690.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882505,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,345.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883421,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,345.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883317,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,345.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.877108,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,345.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880809,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879331,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880793,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.876937,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883759,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880505,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879277,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880712,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,492,344.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880636,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$35,490,557.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767856&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879808,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$34,284,883.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882337,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$33,742,402.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882451,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$33,742,402.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767856&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881302,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$33,413,412.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.880427,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$33,413,411.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879652,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$33,413,407.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.877231,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$32,657,436.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.877755,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$32,657,436.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879138,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$32,657,436.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.877653,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$30,487,507.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879139,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$26,147,649.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.779391,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$24,720,100.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.691270&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.876943,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$21,054,787.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.791053,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$20,698,030.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.701722&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.791980,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$19,700,836.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.701722&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883214,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$19,637,861.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767856&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.876955,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$19,373,062.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882561,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,535.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767971&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882251,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.882465,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881468,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768720&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881001,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.883123,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.768711&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.879140,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767962&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
CO1.PCCNTR.881267,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Distrito Capital de Bogotá,No Definido,Territorial,Prestación de servicios,Contratación régimen especial,"$18,648,525.00 ",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.767856&isFromPublicArea=True&isModal=true&asPopupView=true,0,,0,,,0,,Adiciones altas y bajas
